match_id,batter,inning,Team,Opposition,Over,Ball,Runs,BF,Dots,Fours,Sixes,Out,Dismissal_Kind,Fall_of_Wicket,Strike_rate
1304071,SP Narine,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,2,6,2,1,0,1,1,caught,31/3,300.0
1304071,N Rana,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,4,54,36,16,6,2,1,caught,142/6,150.0
1304071,SP Jackson,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,2,7,7,5,0,1,1,caught,103/5,100.0
1304071,AD Russell,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,2,49,25,12,4,4,0,,,196.0
1304071,PJ Cummins,1,Kolkata Knight Riders,Sunrisers Hyderabad,17,3,3,3,1,0,0,1,caught,153/7,100.0
1304071,Aman Hakim Khan,1,Kolkata Knight Riders,Sunrisers Hyderabad,18,4,5,3,1,1,0,1,bowled,158/8,166.67
1304071,UT Yadav,1,Kolkata Knight Riders,Sunrisers Hyderabad,19,2,1,1,0,0,0,0,,,100.0
1304071,Abhishek Sharma,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,1,3,10,8,0,0,1,bowled,3/1,30.0
1304071,RA Tripathi,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,5,71,37,11,4,6,1,caught,133/3,191.89
1304071,KS Williamson,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,7,17,16,10,3,0,1,bowled,39/2,106.25
1304071,AK Markram,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,3,68,36,6,6,4,0,,,188.89
1304071,N Pooran,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,3,5,8,4,0,0,0,,,62.5
1304072,KL Rahul,1,Lucknow Super Giants,Mumbai Indians,0,1,103,60,17,9,5,0,,,171.67
1304072,Q de Kock,1,Lucknow Super Giants,Mumbai Indians,0,5,24,13,6,4,1,1,lbw,52/1,184.62
1304072,MK Pandey,1,Lucknow Super Giants,Mumbai Indians,5,4,38,29,11,6,0,1,bowled,124/2,131.03
1304072,MP Stoinis,1,Lucknow Super Giants,Mumbai Indians,13,3,10,9,4,0,1,1,caught,155/3,111.11
1304072,DJ Hooda,1,Lucknow Super Giants,Mumbai Indians,16,2,15,8,2,1,1,1,caught,198/4,187.5
1304072,KH Pandya,1,Lucknow Super Giants,Mumbai Indians,19,5,1,1,0,0,0,0,,,100.0
1304072,Ishan Kishan,2,Mumbai Indians,Lucknow Super Giants,0,1,13,17,10,2,0,1,bowled,57/3,76.47
1304072,RG Sharma,2,Mumbai Indians,Lucknow Super Giants,0,5,6,7,5,1,0,1,caught,16/1,85.71
1304072,D Brevis,2,Mumbai Indians,Lucknow Super Giants,2,6,31,13,7,6,1,1,caught,57/2,238.46
1304072,SA Yadav,2,Mumbai Indians,Lucknow Super Giants,5,6,37,27,5,3,0,1,caught,127/5,137.04
1304072,Tilak Varma,2,Mumbai Indians,Lucknow Super Giants,6,3,26,26,9,2,0,1,bowled,121/4,100.0
1304072,KA Pollard,2,Mumbai Indians,Lucknow Super Giants,14,3,25,14,3,1,2,1,run out,181/9,178.57
1304072,FA Allen,2,Mumbai Indians,Lucknow Super Giants,15,4,8,7,3,1,0,1,caught,153/6,114.29
1304072,JD Unadkat,2,Mumbai Indians,Lucknow Super Giants,17,5,14,6,3,2,1,0,,,233.33
1304072,M Ashwin,2,Mumbai Indians,Lucknow Super Giants,19,2,6,2,1,0,1,1,run out,181/8,300.0
1304072,TS Mills,2,Mumbai Indians,Lucknow Super Giants,19,6,0,1,1,0,0,0,,,0.0
1304073,F du Plessis,1,Royal Challengers Bengaluru,Delhi Capitals,0,1,8,11,10,2,0,1,caught,13/2,72.73
1304073,Anuj Rawat,1,Royal Challengers Bengaluru,Delhi Capitals,1,1,0,1,1,0,0,1,lbw,5/1,0.0
1304073,V Kohli,1,Royal Challengers Bengaluru,Delhi Capitals,1,2,12,14,6,1,0,1,run out,40/3,85.71
1304073,GJ Maxwell,1,Royal Challengers Bengaluru,Delhi Capitals,2,4,55,34,14,7,2,1,caught,92/5,161.76
1304073,SS Prabhudessai,1,Royal Challengers Bengaluru,Delhi Capitals,6,3,6,5,2,1,0,1,caught,75/4,120.0
1304073,Shahbaz Ahmed,1,Royal Challengers Bengaluru,Delhi Capitals,9,4,32,21,8,3,1,0,,,152.38
1304073,KD Karthik,1,Royal Challengers Bengaluru,Delhi Capitals,11,3,66,34,10,5,5,0,,,194.12
1304073,PP Shaw,2,Delhi Capitals,Royal Challengers Bengaluru,0,1,16,13,6,1,1,1,caught,50/1,123.08
1304073,DA Warner,2,Delhi Capitals,Royal Challengers Bengaluru,0,2,66,38,13,4,5,1,lbw,94/2,173.68
1304073,MR Marsh,2,Delhi Capitals,Royal Challengers Bengaluru,4,5,14,24,11,0,0,0,,,58.33
1304073,RR Pant,2,Delhi Capitals,Royal Challengers Bengaluru,11,4,34,17,4,3,2,1,run out,142/6,200.0
1304073,R Powell,2,Delhi Capitals,Royal Challengers Bengaluru,14,1,0,1,1,0,0,1,caught,112/4,0.0
1304073,Lalit Yadav,2,Delhi Capitals,Royal Challengers Bengaluru,14,2,1,4,4,0,0,1,caught,115/5,25.0
1304073,SN Thakur,2,Delhi Capitals,Royal Challengers Bengaluru,15,2,17,9,4,0,2,1,caught,156/7,188.89
1304073,AR Patel,2,Delhi Capitals,Royal Challengers Bengaluru,16,4,10,7,1,1,0,0,,,142.86
1304073,Kuldeep Yadav,2,Delhi Capitals,Royal Challengers Bengaluru,18,2,10,7,3,2,0,0,,,142.86
1304074,S Dhawan,1,Punjab Kings,Sunrisers Hyderabad,0,1,8,11,7,1,0,1,caught,10/1,72.73
1304074,P Simran Singh,1,Punjab Kings,Sunrisers Hyderabad,0,6,14,11,5,2,0,1,caught,33/2,127.27
1304074,JM Bairstow,1,Punjab Kings,Sunrisers Hyderabad,2,5,12,10,5,2,0,1,lbw,48/3,120.0
1304074,LS Livingstone,1,Punjab Kings,Sunrisers Hyderabad,4,6,60,33,14,5,4,1,caught,151/6,181.82
1304074,JM Sharma,1,Punjab Kings,Sunrisers Hyderabad,6,3,11,8,3,2,0,1,caught and bowled,61/4,137.5
1304074,M Shahrukh Khan,1,Punjab Kings,Sunrisers Hyderabad,8,2,26,28,16,1,2,1,caught,132/5,92.86
1304074,OF Smith,1,Punjab Kings,Sunrisers Hyderabad,16,2,13,15,9,0,1,1,caught and bowled,151/7,86.67
1304074,RD Chahar,1,Punjab Kings,Sunrisers Hyderabad,19,3,0,2,2,0,0,1,bowled,151/8,0.0
1304074,VG Arora,1,Punjab Kings,Sunrisers Hyderabad,19,5,0,1,1,0,0,1,bowled,151/9,0.0
1304074,Arshdeep Singh,1,Punjab Kings,Sunrisers Hyderabad,19,6,0,1,1,0,0,1,run out,151/10,0.0
1304074,Abhishek Sharma,2,Sunrisers Hyderabad,Punjab Kings,0,1,31,25,10,3,1,1,caught,77/3,124.0
1304074,KS Williamson,2,Sunrisers Hyderabad,Punjab Kings,0,3,3,9,6,0,0,1,caught,14/1,33.33
1304074,RA Tripathi,2,Sunrisers Hyderabad,Punjab Kings,3,2,34,22,9,4,1,1,caught,62/2,154.55
1304074,AK Markram,2,Sunrisers Hyderabad,Punjab Kings,8,3,41,27,6,4,1,0,,,151.85
1304074,N Pooran,2,Sunrisers Hyderabad,Punjab Kings,10,4,35,30,10,1,1,0,,,116.67
1304075,RD Gaikwad,1,Chennai Super Kings,Gujarat Titans,0,1,73,48,18,5,5,1,caught,131/4,152.08
1304075,RV Uthappa,1,Chennai Super Kings,Gujarat Titans,0,4,3,10,9,0,0,1,lbw,7/1,30.0
1304075,MM Ali,1,Chennai Super Kings,Gujarat Titans,2,3,1,3,3,0,0,1,bowled,32/2,33.33
1304075,AT Rayudu,1,Chennai Super Kings,Gujarat Titans,5,4,46,30,8,4,2,1,caught,124/3,153.33
1304075,S Dube,1,Chennai Super Kings,Gujarat Titans,14,4,19,17,5,2,0,0,,,111.76
1304075,RA Jadeja,1,Chennai Super Kings,Gujarat Titans,16,3,22,12,2,0,2,1,run out,169/5,183.33
1304075,WP Saha,2,Gujarat Titans,Chennai Super Kings,0,1,11,18,8,0,0,1,caught,48/4,61.11
1304075,Shubman Gill,2,Gujarat Titans,Chennai Super Kings,0,6,0,1,1,0,0,1,caught,1/1,0.0
1304075,V Shankar,2,Gujarat Titans,Chennai Super Kings,1,2,0,2,2,0,0,1,caught,2/2,0.0
1304075,A Manohar,2,Gujarat Titans,Chennai Super Kings,1,4,12,12,6,2,0,1,caught,16/3,100.0
1304075,DA Miller,2,Gujarat Titans,Chennai Super Kings,3,6,94,50,14,8,6,0,,,188.0
1304075,R Tewatia,2,Gujarat Titans,Chennai Super Kings,8,2,6,14,8,0,0,1,caught,87/5,42.86
1304075,Rashid Khan,2,Gujarat Titans,Chennai Super Kings,12,5,40,21,5,2,3,1,caught,157/6,190.48
1304075,AS Joseph,2,Gujarat Titans,Chennai Super Kings,18,6,0,1,1,0,0,1,caught,157/7,0.0
1304076,JC Buttler,1,Rajasthan Royals,Kolkata Knight Riders,0,1,103,60,22,10,5,1,caught,183/3,171.67
1304076,D Padikkal,1,Rajasthan Royals,Kolkata Knight Riders,0,6,24,18,8,3,1,1,bowled,97/1,133.33
1304076,SV Samson,1,Rajasthan Royals,Kolkata Knight Riders,9,5,38,19,5,3,2,1,caught,164/2,200.0
1304076,SO Hetmyer,1,Rajasthan Royals,Kolkata Knight Riders,15,3,26,13,7,2,2,0,,,200.0
1304076,R Parag,1,Rajasthan Royals,Kolkata Knight Riders,16,6,5,3,2,1,0,1,caught,189/4,166.67
1304076,KK Nair,1,Rajasthan Royals,Kolkata Knight Riders,17,2,3,5,2,0,0,1,caught,198/5,60.0
1304076,R Ashwin,1,Rajasthan Royals,Kolkata Knight Riders,18,6,2,2,0,0,0,0,,,100.0
1304076,AJ Finch,2,Kolkata Knight Riders,Rajasthan Royals,0,1,58,28,14,9,2,1,run out,107/2,207.14
1304076,SS Iyer,2,Kolkata Knight Riders,Rajasthan Royals,0,2,85,51,20,7,4,1,lbw,180/6,166.67
1304076,N Rana,2,Kolkata Knight Riders,Rajasthan Royals,10,2,18,11,3,1,1,1,caught,148/3,163.64
1304076,AD Russell,2,Kolkata Knight Riders,Rajasthan Royals,13,4,0,1,1,0,0,1,bowled,149/4,0.0
1304076,VR Iyer,2,Kolkata Knight Riders,Rajasthan Royals,13,5,6,7,1,0,0,1,stumped,178/5,85.71
1304076,SP Jackson,2,Kolkata Knight Riders,Rajasthan Royals,16,2,8,8,2,0,0,1,caught,209/9,100.0
1304076,Shivam Mavi,2,Kolkata Knight Riders,Rajasthan Royals,16,6,0,1,1,0,0,1,caught,180/7,0.0
1304076,PJ Cummins,2,Kolkata Knight Riders,Rajasthan Royals,16,7,0,1,1,0,0,1,caught,180/8,0.0
1304076,UT Yadav,2,Kolkata Knight Riders,Rajasthan Royals,17,2,21,9,3,1,2,1,bowled,210/10,233.33
1304076,CV Varun,2,Kolkata Knight Riders,Rajasthan Royals,19,3,1,1,0,0,0,0,,,100.0
1304077,Anuj Rawat,1,Royal Challengers Bengaluru,Lucknow Super Giants,0,1,4,5,5,1,0,1,caught,7/1,80.0
1304077,V Kohli,1,Royal Challengers Bengaluru,Lucknow Super Giants,0,7,0,1,1,0,0,1,caught,7/2,0.0
1304077,F du Plessis,1,Royal Challengers Bengaluru,Lucknow Super Giants,1,1,96,64,19,11,2,1,run out,181/6,150.0
1304077,GJ Maxwell,1,Royal Challengers Bengaluru,Lucknow Super Giants,1,5,23,11,4,3,1,1,caught,44/3,209.09
1304077,SS Prabhudessai,1,Royal Challengers Bengaluru,Lucknow Super Giants,5,3,10,8,5,0,1,1,caught,62/4,125.0
1304077,Shahbaz Ahmed,1,Royal Challengers Bengaluru,Lucknow Super Giants,7,3,26,22,5,1,0,0,,,118.18
1304077,KD Karthik,1,Royal Challengers Bengaluru,Lucknow Super Giants,15,6,13,8,0,0,1,0,,,162.5
1304077,HV Patel,1,Royal Challengers Bengaluru,Lucknow Super Giants,19,6,0,1,1,0,0,0,,,0.0
1304077,Q de Kock,2,Lucknow Super Giants,Royal Challengers Bengaluru,0,1,3,5,2,0,0,1,caught,17/1,60.0
1304077,KL Rahul,2,Lucknow Super Giants,Royal Challengers Bengaluru,0,3,30,24,11,3,1,1,caught,64/3,125.0
1304077,MK Pandey,2,Lucknow Super Giants,Royal Challengers Bengaluru,2,6,6,8,5,1,0,1,caught,33/2,75.0
1304077,KH Pandya,2,Lucknow Super Giants,Royal Challengers Bengaluru,5,2,42,28,14,5,2,1,caught,108/5,150.0
1304077,DJ Hooda,2,Lucknow Super Giants,Royal Challengers Bengaluru,8,2,13,14,6,1,0,1,caught,100/4,92.86
1304077,A Badoni,2,Lucknow Super Giants,Royal Challengers Bengaluru,12,4,13,13,7,2,0,1,caught,135/6,100.0
1304077,MP Stoinis,2,Lucknow Super Giants,Royal Challengers Bengaluru,13,5,24,15,4,2,1,1,bowled,148/7,160.0
1304077,JO Holder,2,Lucknow Super Giants,Royal Challengers Bengaluru,16,5,16,9,4,0,2,1,caught,163/8,177.78
1304077,PVD Chameera,2,Lucknow Super Giants,Royal Challengers Bengaluru,18,3,1,3,3,0,0,0,,,33.33
1304077,Ravi Bishnoi,2,Lucknow Super Giants,Royal Challengers Bengaluru,19,6,0,1,1,0,0,0,,,0.0
1304078,MA Agarwal,1,Punjab Kings,Delhi Capitals,0,1,24,15,6,4,0,1,bowled,35/2,160.0
1304078,S Dhawan,1,Punjab Kings,Delhi Capitals,0,6,9,10,6,1,0,1,caught,33/1,90.0
1304078,JM Bairstow,1,Punjab Kings,Delhi Capitals,3,5,9,8,5,2,0,1,caught,54/4,112.5
1304078,LS Livingstone,1,Punjab Kings,Delhi Capitals,4,4,2,3,1,0,0,1,stumped,46/3,66.67
1304078,JM Sharma,1,Punjab Kings,Delhi Capitals,5,4,32,23,7,5,0,1,lbw,85/5,139.13
1304078,M Shahrukh Khan,1,Punjab Kings,Delhi Capitals,6,5,12,20,9,0,0,1,caught,92/8,60.0
1304078,K Rabada,1,Punjab Kings,Delhi Capitals,12,2,2,6,4,0,0,1,bowled,90/6,33.33
1304078,NT Ellis,1,Punjab Kings,Delhi Capitals,13,5,0,2,2,0,0,1,bowled,90/7,0.0
1304078,Arshdeep Singh,1,Punjab Kings,Delhi Capitals,14,4,9,17,14,2,0,1,run out,115/10,52.94
1304078,RD Chahar,1,Punjab Kings,Delhi Capitals,15,1,12,12,8,1,1,1,caught,108/9,100.0
1304078,VG Arora,1,Punjab Kings,Delhi Capitals,17,5,2,4,2,0,0,0,,,50.0
1304078,PP Shaw,2,Delhi Capitals,Punjab Kings,0,1,41,20,8,7,1,1,caught,83/1,205.0
1304078,DA Warner,2,Delhi Capitals,Punjab Kings,1,1,60,30,9,10,1,0,,,200.0
1304078,SN Khan,2,Delhi Capitals,Punjab Kings,6,4,12,13,6,1,0,0,,,92.31
1304079,RG Sharma,1,Mumbai Indians,Chennai Super Kings,0,1,0,2,2,0,0,1,caught,0/1,0.0
1304079,D Brevis,1,Mumbai Indians,Chennai Super Kings,0,3,4,7,4,0,0,1,caught,23/3,57.14
1304079,Ishan Kishan,1,Mumbai Indians,Chennai Super Kings,0,5,0,1,2,0,0,1,bowled,2/2,0.0
1304079,SA Yadav,1,Mumbai Indians,Chennai Super Kings,0,7,32,21,7,3,1,1,caught,47/4,152.38
1304079,Tilak Varma,1,Mumbai Indians,Chennai Super Kings,3,3,51,43,15,3,2,0,,,118.6
1304079,HR Shokeen,1,Mumbai Indians,Chennai Super Kings,7,4,25,25,12,3,0,1,caught,85/5,100.0
1304079,KA Pollard,1,Mumbai Indians,Chennai Super Kings,13,4,14,9,4,1,1,1,caught,111/6,155.56
1304079,DR Sams,1,Mumbai Indians,Chennai Super Kings,16,3,5,3,1,1,0,1,lbw,120/7,166.67
1304079,JD Unadkat,1,Mumbai Indians,Chennai Super Kings,17,3,19,9,2,1,1,0,,,211.11
1304079,RD Gaikwad,2,Chennai Super Kings,Mumbai Indians,0,1,0,1,1,0,0,1,caught,0/1,0.0
1304079,MJ Santner,2,Chennai Super Kings,Mumbai Indians,0,2,11,9,7,2,0,1,caught,16/2,122.22
1304079,RV Uthappa,2,Chennai Super Kings,Mumbai Indians,1,1,30,25,11,2,2,1,caught,66/3,120.0
1304079,AT Rayudu,2,Chennai Super Kings,Mumbai Indians,2,4,40,35,19,2,3,1,caught,102/5,114.29
1304079,S Dube,2,Chennai Super Kings,Mumbai Indians,9,2,13,14,8,0,1,1,caught,88/4,92.86
1304079,RA Jadeja,2,Chennai Super Kings,Mumbai Indians,12,6,3,8,7,0,0,1,caught,106/6,37.5
1304079,MS Dhoni,2,Chennai Super Kings,Mumbai Indians,14,6,28,13,1,3,1,0,,,215.38
1304079,D Pretorius,2,Chennai Super Kings,Mumbai Indians,15,7,22,14,4,2,1,1,lbw,139/7,157.14
1304079,DJ Bravo,2,Chennai Super Kings,Mumbai Indians,19,2,1,1,0,0,0,0,,,100.0
1304080,JC Buttler,1,Rajasthan Royals,Delhi Capitals,0,1,116,65,25,9,9,1,caught,202/2,178.46
1304080,D Padikkal,1,Rajasthan Royals,Delhi Capitals,1,1,54,35,13,7,2,1,lbw,155/1,154.29
1304080,SV Samson,1,Rajasthan Royals,Delhi Capitals,15,2,46,19,7,5,3,0,,,242.11
1304080,SO Hetmyer,1,Rajasthan Royals,Delhi Capitals,19,6,1,1,0,0,0,0,,,100.0
1304080,PP Shaw,2,Delhi Capitals,Rajasthan Royals,0,1,37,27,13,5,1,1,caught,99/3,137.04
1304080,DA Warner,2,Delhi Capitals,Rajasthan Royals,1,1,28,14,6,5,1,1,caught,43/1,200.0
1304080,SN Khan,2,Delhi Capitals,Rajasthan Royals,4,4,1,3,2,0,0,1,caught,48/2,33.33
1304080,RR Pant,2,Delhi Capitals,Rajasthan Royals,5,2,44,24,6,4,2,1,caught,124/4,183.33
1304080,Lalit Yadav,2,Delhi Capitals,Rajasthan Royals,10,3,37,24,8,3,2,1,caught,187/7,154.17
1304080,AR Patel,2,Delhi Capitals,Rajasthan Royals,11,5,1,4,3,0,0,1,bowled,127/5,25.0
1304080,SN Thakur,2,Delhi Capitals,Rajasthan Royals,13,2,10,7,2,0,1,1,run out,157/6,142.86
1304080,R Powell,2,Delhi Capitals,Rajasthan Royals,15,4,36,15,6,0,5,1,caught,207/8,240.0
1304080,Kuldeep Yadav,2,Delhi Capitals,Rajasthan Royals,18,4,0,3,3,0,0,0,,,0.0
1304081,WP Saha,1,Gujarat Titans,Kolkata Knight Riders,0,1,25,25,13,2,1,1,caught,83/2,100.0
1304081,Shubman Gill,1,Gujarat Titans,Kolkata Knight Riders,0,2,7,5,2,1,0,1,caught,8/1,140.0
1304081,HH Pandya,1,Gujarat Titans,Kolkata Knight Riders,1,2,67,49,16,4,2,1,caught,138/4,136.73
1304081,DA Miller,1,Gujarat Titans,Kolkata Knight Riders,10,4,27,20,8,1,2,1,caught,133/3,135.0
1304081,R Tewatia,1,Gujarat Titans,Kolkata Knight Riders,16,3,17,12,4,2,0,1,caught,156/8,141.67
1304081,Rashid Khan,1,Gujarat Titans,Kolkata Knight Riders,17,3,0,2,2,0,0,1,caught,140/5,0.0
1304081,A Manohar,1,Gujarat Titans,Kolkata Knight Riders,17,6,2,4,3,0,0,1,caught,151/6,50.0
1304081,LH Ferguson,1,Gujarat Titans,Kolkata Knight Riders,19,2,0,1,1,0,0,1,caught,151/7,0.0
1304081,AS Joseph,1,Gujarat Titans,Kolkata Knight Riders,19,3,1,1,0,0,0,0,,,100.0
1304081,Yash Dayal,1,Gujarat Titans,Kolkata Knight Riders,19,6,0,1,1,0,0,1,caught and bowled,156/9,0.0
1304081,SW Billings,2,Kolkata Knight Riders,Gujarat Titans,0,1,4,4,4,1,0,1,caught,5/1,100.0
1304081,SS Iyer,2,Kolkata Knight Riders,Gujarat Titans,0,6,12,15,12,1,1,1,caught,34/4,80.0
1304081,SP Narine,2,Kolkata Knight Riders,Gujarat Titans,1,1,5,5,3,1,0,1,caught,10/2,100.0
1304081,N Rana,2,Kolkata Knight Riders,Gujarat Titans,2,3,2,7,5,0,0,1,caught,16/3,28.57
1304081,RK Singh,2,Kolkata Knight Riders,Gujarat Titans,4,3,35,28,13,4,1,1,caught,79/5,125.0
1304081,VR Iyer,2,Kolkata Knight Riders,Gujarat Titans,6,2,17,17,9,2,0,1,caught,98/6,100.0
1304081,AD Russell,2,Kolkata Knight Riders,Gujarat Titans,12,2,48,24,11,1,6,1,caught,145/8,200.0
1304081,Shivam Mavi,2,Kolkata Knight Riders,Gujarat Titans,13,3,2,4,2,0,0,1,bowled,108/7,50.0
1304081,UT Yadav,2,Kolkata Knight Riders,Gujarat Titans,15,3,15,15,9,1,1,0,,,100.0
1304081,TG Southee,2,Kolkata Knight Riders,Gujarat Titans,19,3,1,1,0,0,0,0,,,100.0
1304082,F du Plessis,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,1,5,7,5,1,0,1,bowled,5/1,71.43
1304082,Anuj Rawat,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,6,0,2,2,0,0,1,caught,8/3,0.0
1304082,V Kohli,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,3,0,1,1,0,0,1,caught,5/2,0.0
1304082,GJ Maxwell,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,4,12,11,7,2,0,1,caught,20/4,109.09
1304082,SS Prabhudessai,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,2,2,15,20,15,1,0,1,stumped,47/5,75.0
1304082,Shahbaz Ahmed,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,4,3,7,11,10,1,0,1,caught,49/7,63.64
1304082,KD Karthik,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,8,3,0,3,3,0,0,1,caught,47/6,0.0
1304082,HV Patel,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,8,6,4,8,6,0,0,1,bowled,55/8,50.0
1304082,PWH de Silva,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,9,3,8,19,15,1,0,1,bowled,65/9,42.11
1304082,JR Hazlewood,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,2,3,11,8,0,0,0,,,27.27
1304082,Mohammed Siraj,1,Royal Challengers Bengaluru,Sunrisers Hyderabad,15,3,2,4,2,0,0,1,caught,68/10,50.0
1304082,Abhishek Sharma,2,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,1,47,28,12,8,1,1,caught,64/1,167.86
1304082,KS Williamson,2,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,5,16,17,8,2,0,0,,,94.12
1304082,RA Tripathi,2,Sunrisers Hyderabad,Royal Challengers Bengaluru,7,3,7,3,1,0,1,0,,,233.33
1304083,Q de Kock,1,Lucknow Super Giants,Mumbai Indians,0,1,10,9,5,0,1,1,caught,27/1,111.11
1304083,KL Rahul,1,Lucknow Super Giants,Mumbai Indians,0,5,103,62,24,12,4,0,,,166.13
1304083,MK Pandey,1,Lucknow Super Giants,Mumbai Indians,4,4,22,22,7,0,1,1,caught,85/2,100.0
1304083,MP Stoinis,1,Lucknow Super Giants,Mumbai Indians,11,6,0,3,3,0,0,1,caught,102/3,0.0
1304083,KH Pandya,1,Lucknow Super Giants,Mumbai Indians,12,10,1,2,1,0,0,1,caught,103/4,50.0
1304083,DJ Hooda,1,Lucknow Super Giants,Mumbai Indians,13,2,10,9,3,1,0,1,caught,121/5,111.11
1304083,A Badoni,1,Lucknow Super Giants,Mumbai Indians,15,4,14,11,3,0,1,1,caught,168/6,127.27
1304083,JO Holder,1,Lucknow Super Giants,Mumbai Indians,19,5,0,2,2,0,0,0,,,0.0
1304083,Ishan Kishan,2,Mumbai Indians,Lucknow Super Giants,0,1,8,20,13,0,0,1,caught,49/1,40.0
1304083,RG Sharma,2,Mumbai Indians,Lucknow Super Giants,0,5,39,31,15,5,1,1,caught,58/3,125.81
1304083,D Brevis,2,Mumbai Indians,Lucknow Super Giants,7,2,3,5,3,0,0,1,caught,54/2,60.0
1304083,SA Yadav,2,Mumbai Indians,Lucknow Super Giants,8,4,7,7,3,1,0,1,caught,67/4,100.0
1304083,Tilak Varma,2,Mumbai Indians,Lucknow Super Giants,9,5,38,27,10,2,2,1,caught,124/5,140.74
1304083,KA Pollard,2,Mumbai Indians,Lucknow Super Giants,11,3,19,20,9,0,1,1,caught,131/6,95.0
1304083,DR Sams,2,Mumbai Indians,Lucknow Super Giants,17,7,3,7,5,0,0,1,run out,132/8,42.86
1304083,JD Unadkat,2,Mumbai Indians,Lucknow Super Giants,19,3,1,1,0,0,0,0,,,100.0
1304083,JJ Bumrah,2,Mumbai Indians,Lucknow Super Giants,19,6,0,2,2,0,0,0,,,0.0
1304084,MA Agarwal,1,Punjab Kings,Chennai Super Kings,0,1,18,21,12,2,0,1,caught,37/1,85.71
1304084,S Dhawan,1,Punjab Kings,Chennai Super Kings,0,5,88,57,17,9,2,0,,,154.39
1304084,PBB Rajapaksa,1,Punjab Kings,Chennai Super Kings,5,6,42,32,11,2,2,1,caught,147/2,131.25
1304084,LS Livingstone,1,Punjab Kings,Chennai Super Kings,17,4,19,7,2,1,2,1,caught,174/3,271.43
1304084,JM Bairstow,1,Punjab Kings,Chennai Super Kings,19,2,6,3,0,1,0,1,run out,187/4,200.0
1304084,RD Gaikwad,2,Chennai Super Kings,Punjab Kings,0,1,30,27,10,4,0,1,caught,89/4,111.11
1304084,RV Uthappa,2,Chennai Super Kings,Punjab Kings,0,3,1,7,6,0,0,1,caught,10/1,14.29
1304084,MJ Santner,2,Chennai Super Kings,Punjab Kings,1,6,9,15,11,1,0,1,bowled,30/2,60.0
1304084,S Dube,2,Chennai Super Kings,Punjab Kings,5,4,8,7,4,1,0,1,bowled,40/3,114.29
1304084,AT Rayudu,2,Chennai Super Kings,Punjab Kings,7,3,78,39,13,7,6,1,bowled,153/5,200.0
1304084,RA Jadeja,2,Chennai Super Kings,Punjab Kings,12,4,21,16,6,1,1,0,,,131.25
1304084,MS Dhoni,2,Chennai Super Kings,Punjab Kings,17,6,12,8,5,1,1,1,caught,168/6,150.0
1304084,D Pretorius,2,Chennai Super Kings,Punjab Kings,19,5,1,1,0,0,0,0,,,100.0
1304085,JC Buttler,1,Rajasthan Royals,Royal Challengers Bengaluru,0,1,8,9,5,1,0,1,caught,33/3,88.89
1304085,D Padikkal,1,Rajasthan Royals,Royal Challengers Bengaluru,0,2,7,7,6,0,1,1,lbw,11/1,100.0
1304085,R Ashwin,1,Rajasthan Royals,Royal Challengers Bengaluru,1,5,17,9,4,4,0,1,caught and bowled,33/2,188.89
1304085,DJ Mitchell,1,Rajasthan Royals,Royal Challengers Bengaluru,4,2,16,24,10,0,0,1,caught,99/5,66.67
1304085,SV Samson,1,Rajasthan Royals,Royal Challengers Bengaluru,5,1,27,21,13,1,3,1,bowled,68/4,128.57
1304085,R Parag,1,Rajasthan Royals,Royal Challengers Bengaluru,9,4,56,31,5,3,4,0,,,180.65
1304085,SO Hetmyer,1,Rajasthan Royals,Royal Challengers Bengaluru,14,3,3,7,5,0,0,1,caught,102/6,42.86
1304085,TA Boult,1,Rajasthan Royals,Royal Challengers Bengaluru,15,4,5,7,3,0,0,1,caught,110/7,71.43
1304085,M Prasidh Krishna,1,Rajasthan Royals,Royal Challengers Bengaluru,17,2,2,5,3,0,0,1,run out,121/8,40.0
1304085,V Kohli,2,Royal Challengers Bengaluru,Rajasthan Royals,0,1,9,10,8,2,0,1,caught,10/1,90.0
1304085,RM Patidar,2,Royal Challengers Bengaluru,Rajasthan Royals,1,6,16,16,8,0,1,1,bowled,58/4,100.0
